class,vtable_addr,slot,func_addr,func_name,fingerprint
hkDefaultImage,0x0,33,0x1422BCB92,,
hkDefaultImage,0x0,34,0x1422BCB92,,
hkDefaultImage,0x0,35,0x1422BCB92,,
hkDefaultImage,0x0,36,0x1422BCB92,,
hkDefaultImage,0x0,37,0x1422BCB92,,
hkDefaultImage,0x0,38,0x1422BCB92,,
hkDefaultImage,0x0,39,0x1422BCB92,,
hkDefaultImage,0x0,40,0x1422BCB92,,
hkDefaultImage,0x0,41,0x141A78730,,
hkDefaultImage,0x0,42,0x141A78CA0,,
hkDefaultImage,0x0,43,0x141A78E70,,
hkDefaultImage,0x0,44,0x141A78C60,,
hkDefaultImage,0x0,45,0x141A78CB0,,
hkDefaultImage,0x0,46,0x141A798D0,,
hkDefaultImage,0x0,47,0x141A79860,,
hkDefaultImage,0x0,48,0x141A78780,,
hkDefaultImage,0x0,49,0x141A796E0,,
hkDefaultImage,0x0,50,0x141A787C0,,
hkDefaultImage,0x0,51,0x141A78860,,
hkDefaultImage,0x0,52,0x141A79540,,
hkDefaultImage,0x0,53,0x141A78F30,,
hkDefaultImage,0x0,54,0x141A788F0,,
hkDefaultImage,0x0,55,0x141A78A80,,
hkDefaultImage,0x0,56,0x141A79110,,
hkDefaultImage,0x0,57,0x141A79420,,
hkDefaultImage,0x0,58,0x141A78C00,,
hkDefaultImage,0x0,59,0x141A790B0,,
hkDefaultImage,0x0,60,0x141A79260,,
hkDefaultImage,0x0,61,0x141A79180,,
hkDefaultImage,0x0,62,0x141A792E0,,
hkDefaultImage,0x0,63,0x141A794D0,,
hkDefaultImage,0x0,64,0x141A79380,,
hkDefaultImage,0x0,65,0x141A791D0,,
hkDefaultImage,0x0,66,0x141A79940,,
hkDefaultImage,0x0,67,0x141A79950,,
hkDefaultImage,0x0,68,0x141A79930,,
hkDefaultImage,0x0,69,0x141A79920,,
hkDefaultImage,0x0,70,0x141A79970,,
hkDefaultImage,0x0,71,0x141A79D70,,
hkDefaultImage,0x0,72,0x141A79CB0,,
hkDefaultImage,0x0,73,0x141A799E0,,
hkDefaultImage,0x0,74,0x141A79960,,
hkDefaultImage,0x0,75,0x141A79AB0,,
hkDefaultImage,0x0,76,0x141A79ED0,,
hkDefaultImage,0x0,77,0x141B28180,,
hkDefaultImage,0x0,78,0x141B28270,,
hkDefaultImage,0x0,79,0x141A7A0A0,,
hkDefaultImage,0x0,80,0x141A79F70,,
hkDefaultImage,0x0,81,0x141A79FA0,,
hkDefaultImage,0x0,82,0x141A7A180,,
hkDefaultImage,0x0,83,0x141A79F90,,
hkDefaultImage,0x0,84,0x141A7A020,,
hkDefaultImage,0x0,85,0x141A7A040,,
hkDefaultImage,0x0,86,0x141A7A0D0,,
hkDefaultImage,0x0,87,0x141A7A090,,
hkDefaultImage,0x0,88,0x141A7A150,,
hkDefaultImage,0x0,89,0x141A7A230,,
hkDefaultImage,0x0,90,0x141A7A240,,
hkDefaultImage,0x0,91,0x141A7A8D0,,
hkDefaultImage,0x0,92,0x141A7AB80,,
hkDefaultImage,0x0,93,0x141A7BBD0,,
hkDefaultImage,0x0,94,0x141A7BA70,,
hkDefaultImage,0x0,95,0x141A7A990,,
hkDefaultImage,0x0,96,0x141A7BB90,,
hkDefaultImage,0x0,97,0x141A7BA40,,
hkDefaultImage,0x0,98,0x141A7A8A4,,
hkDefaultImage,0x0,99,0x141A7B900,,
hkDefaultImage,0x0,100,0x141A7C310,,
hkDefaultImage,0x0,101,0x141A7C470,,
hkDefaultImage,0x0,102,0x141A7C420,,
hkDefaultImage,0x0,103,0x141A7AA60,,
hkDefaultImage,0x0,104,0x141A7BBA0,,
hkDefaultImage,0x0,105,0x141A7BA50,,
hkDefaultImage,0x0,106,0x141A7A8B0,,
hkDefaultImage,0x0,107,0x141A7B910,,
hkDefaultImage,0x0,108,0x141A7C320,,
hkDefaultImage,0x0,109,0x141A7C4B0,,
hkDefaultImage,0x0,110,0x141A7C430,,
hkDefaultImage,0x0,111,0x141A7AAF0,,
hkDefaultImage,0x0,112,0x141A7BBB0,,
hkDefaultImage,0x0,113,0x141A7BA60,,
hkDefaultImage,0x0,114,0x141A7B700,,
hkDefaultImage,0x0,115,0x141A7BE00,,
hkDefaultImage,0x0,116,0x141A7A8BC,,
hkDefaultImage,0x0,117,0x141A7B920,,
hkDefaultImage,0x0,118,0x141A7C380,,
hkDefaultImage,0x0,119,0x141A7C4C0,,
hkDefaultImage,0x0,120,0x141A7C440,,
hkDefaultImage,0x0,121,0x141A7D0C0,,
hkDefaultImage,0x0,122,0x141A7D990,,
hkDefaultImage,0x0,123,0x141A7D650,,
hkDefaultImage,0x0,124,0x141A7D09C,,
hkDefaultImage,0x0,125,0x141A7D380,,
hkDefaultImage,0x0,126,0x141A7E1D0,,
hkDefaultImage,0x0,127,0x141A7E260,,
hkDefaultImage,0x0,128,0x141A7E230,,
hkDefaultImage,0x0,129,0x141A7D150,,
hkDefaultImage,0x0,130,0x141A7D9B0,,
hkDefaultImage,0x0,131,0x141A7D720,,
hkDefaultImage,0x0,132,0x141A7DEF0,,
hkDefaultImage,0x0,133,0x141A7DBB0,,
hkDefaultImage,0x0,134,0x141A7DF80,,
hkDefaultImage,0x0,135,0x141A7D490,,
hkDefaultImage,0x0,136,0x141A7DF50,,
hkDefaultImage,0x0,137,0x141A7D0A8,,
hkDefaultImage,0x0,138,0x141A7D3F0,,
hkDefaultImage,0x0,139,0x141A7E220,,
hkDefaultImage,0x0,140,0x141A7C460,,
hkDefaultImage,0x0,141,0x141A7C410,,
hkDefaultImage,0x0,142,0x141A7D120,,
hkDefaultImage,0x0,143,0x141A7D3E0,,
hkDefaultImage,0x0,144,0x141A7E210,,
hkDefaultImage,0x0,145,0x141A7E270,,
hkDefaultImage,0x0,146,0x141A7E250,,
hkDefaultImage,0x0,147,0x141A7D1F0,,
hkDefaultImage,0x0,148,0x141A7DCF0,,
hkDefaultImage,0x0,149,0x141A7EBA0,,
hkDefaultImage,0x0,150,0x141A7F0D0,,
hkDefaultImage,0x0,151,0x141A7EC80,,
hkDefaultImage,0x0,152,0x141A7F590,,
hkDefaultImage,0x0,153,0x141A7F080,,
hkDefaultImage,0x0,154,0x141A7F0E0,,
hkDefaultImage,0x0,155,0x141A7F0B0,,
hkDefaultImage,0x0,156,0x141A7EB40,,
hkDefaultImage,0x0,157,0x141A7F590,,
hkDefaultImage,0x0,158,0x141A7F080,,
hkDefaultImage,0x0,159,0x141A7F0E0,,
hkDefaultImage,0x0,160,0x141A7EDE0,,
hkDefaultMemoryTracker,0x0,0,0x141629830,,
hkDefaultMemoryTracker,0x0,1,0x141629850,,
hkDefaultMemoryTracker,0x0,2,0x141629860,,
hkDefaultMemoryTracker,0x0,3,0x141629880,,
hkDefaultMemoryTracker,0x0,4,0x141629890,,
hkDefaultMemoryTracker,0x0,5,0x1416298B0,,
hkDefaultMemoryTracker,0x0,6,0x1416298C0,,
hkDefaultMemoryTracker,0x0,7,0x141629930,,
hkDefaultMemoryTracker,0x0,8,0x1416299A0,,
hkDefaultMemoryTracker,0x0,9,0x14162A3B0,,
hkDefaultMemoryTracker,0x0,10,0x141629A00,,
hkDefaultMemoryTracker,0x0,11,0x14162A030,,
hkDisplayAABB,0x0,0,0x1415018F0,,
hkDisplayAABB,0x0,1,0x14022EC00,,
hkDisplayAABB,0x0,2,0x141262FE0,,
hkDisplayAABB,0x0,3,0x141262FF0,,
hkDisplayAABB,0x0,4,0x141500B40,,
hkDisplayAABB,0x0,5,0x1415014C0,,
hkDisplayBox,0x0,0,0x14161ACE0,,
hkDisplayBox,0x0,1,0x14022EC00,,
hkDisplayBox,0x0,2,0x141262FE0,,
hkDisplayBox,0x0,3,0x141262FF0,,
hkDisplayBox,0x0,4,0x14161A160,,
hkDisplayBox,0x0,5,0x14161A890,,
hkDisplayCapsule,0x0,0,0x1415006B0,,
hkDisplayCapsule,0x0,1,0x14022EC00,,
hkDisplayCapsule,0x0,2,0x141262FE0,,
hkDisplayCapsule,0x0,3,0x141262FF0,,
hkDisplayCapsule,0x0,4,0x141500390,,
hkDisplayCapsule,0x0,5,0x141500440,,
hkDisplayCone,0x0,0,0x141618F20,,
hkDisplayCone,0x0,1,0x14022EC00,,
hkDisplayCone,0x0,2,0x141262FE0,,
hkDisplayCone,0x0,3,0x141262FF0,,
hkDisplayCone,0x0,4,0x1416189C0,,
hkDisplayCone,0x0,5,0x141618B50,,
hkDisplayConvex,0x0,0,0x1415009E0,,
hkDisplayConvex,0x0,1,0x14022EC00,,
hkDisplayConvex,0x0,2,0x141262FE0,,
hkDisplayConvex,0x0,3,0x141262FF0,,
hkDisplayConvex,0x0,4,0x141500790,,
hkDisplayConvex,0x0,5,0x1415007A0,,
hkDisplayCylinder,0x0,0,0x14161AEA0,,
hkDisplayCylinder,0x0,1,0x14022EC00,,
hkDisplayCylinder,0x0,2,0x141262FE0,,
hkDisplayCylinder,0x0,3,0x141262FF0,,
hkDisplayCylinder,0x0,4,0x14161ADF0,,
hkDisplayCylinder,0x0,5,0x14161AE90,,
hkDisplayGeometry,0x0,0,0x1414FF5B0,,
hkDisplayGeometry,0x0,1,0x14022EC00,,
hkDisplayGeometry,0x0,2,0x141262FE0,,
hkDisplayGeometry,0x0,3,0x141262FF0,,
hkDisplayGeometry,0x0,4,0x1422BCB92,,
hkDisplayGeometry,0x0,5,0x1422BCB92,,
hkDisplayMesh,0x0,0,0x141619EE0,,
hkDisplayMesh,0x0,1,0x14022EC00,,
hkDisplayMesh,0x0,2,0x141262FE0,,
hkDisplayMesh,0x0,3,0x141262FF0,,
hkDisplayMesh,0x0,4,0x141619C00,,
hkDisplayMesh,0x0,5,0x141619C10,,
hkDisplayPlane,0x0,0,0x141619A60,,
hkDisplayPlane,0x0,1,0x14022EC00,,
hkDisplayPlane,0x0,2,0x141262FE0,,
hkDisplayPlane,0x0,3,0x141262FF0,,
hkDisplayPlane,0x0,4,0x141619750,,
hkDisplayPlane,0x0,5,0x1416197F0,,
hkDisplaySemiCircle,0x0,0,0x1416195C0,,
hkDisplaySemiCircle,0x0,1,0x14022EC00,,
hkDisplaySemiCircle,0x0,2,0x141262FE0,,
hkDisplaySemiCircle,0x0,3,0x141262FF0,,
hkDisplaySemiCircle,0x0,4,0x1416190D0,,
hkDisplaySemiCircle,0x0,5,0x141619230,,
hkDisplaySerializeIStream,0x0,0,0x14160C2E0,,
hkDisplaySerializeIStream,0x0,1,0x14022EC00,,
hkDisplaySerializeIStream,0x0,2,0x141262FE0,,
hkDisplaySerializeIStream,0x0,3,0x141262FF0,,
hkDisplaySerializeOStream,0x0,0,0x1416085D0,,
hkDisplaySerializeOStream,0x0,1,0x14022EC00,,
hkDisplaySerializeOStream,0x0,2,0x141262FE0,,
hkDisplaySerializeOStream,0x0,3,0x141262FF0,,
hkDisplaySphere,0x0,0,0x1414FFF10,,
hkDisplaySphere,0x0,1,0x14022EC00,,
hkDisplaySphere,0x0,2,0x141262FE0,,
hkDisplaySphere,0x0,3,0x141262FF0,,
hkDisplaySphere,0x0,4,0x1414FF6E0,,
hkDisplaySphere,0x0,5,0x1414FF7C0,,
hkDisplayTaperedCapsule,0x0,0,0x14161B090,,
hkDisplayTaperedCapsule,0x0,1,0x14022EC00,,
hkDisplayTaperedCapsule,0x0,2,0x141262FE0,,
hkDisplayTaperedCapsule,0x0,3,0x141262FF0,,
hkDisplayTaperedCapsule,0x0,4,0x14161AFC0,,
hkDisplayTaperedCapsule,0x0,5,0x14161B080,,
hkDisplayWireframe,0x0,0,0x141501A00,,
hkDisplayWireframe,0x0,1,0x14022EC00,,
hkDisplayWireframe,0x0,2,0x141262FE0,,
hkDisplayWireframe,0x0,3,0x141262FF0,,
hkDisplayWireframe,0x0,4,0x141501AC0,,
hkDisplayWireframe,0x0,5,0x1415019E0,,
hkDummyMemoryTrackerImpl,0x0,0,0x141629790,,
hkDummyMemoryTrackerImpl,0x0,1,0x141629760,,
hkDummyMemoryTrackerImpl,0x0,2,0x141629770,,
hkDummyMemoryTrackerImpl,0x0,3,0x141629740,,
hkDummyMemoryTrackerImpl,0x0,4,0x141629780,,
hkDummyMemoryTrackerImpl,0x0,5,0x141629750,,
hkDummyMemoryTrackerImpl,0x0,6,0x1416296F0,,
hkDummyMemoryTrackerImpl,0x0,7,0x141629700,,
hkDummyMemoryTrackerImpl,0x0,8,0x141629710,,
hkDummyMemoryTrackerImpl,0x0,9,0x141629720,,
hkDummyMemoryTrackerImpl,0x0,10,0x141629730,,
hkDummyMemoryTrackerImpl,0x0,11,0x141629690,,
hkDummySingleton,0x0,0,0x14149CB90,,
hkDummySingleton,0x0,1,0x14022EC00,,
hkDummySingleton,0x0,2,0x141262FE0,,
hkDummySingleton,0x0,3,0x141262FF0,,
hkDummySingleton,0x0,4,0x14149CB80,,
hkDynamicClassNameRegistry,0x0,0,0x141296D70,,
hkDynamicClassNameRegistry,0x0,1,0x14022EC00,,
hkDynamicClassNameRegistry,0x0,2,0x141262FE0,,
hkDynamicClassNameRegistry,0x0,3,0x141262FF0,,
hkDynamicClassNameRegistry,0x0,4,0x141296AA0,,
hkDynamicClassNameRegistry,0x0,5,0x141296AC0,,
hkDynamicClassNameRegistry,0x0,6,0x141296AD0,,
hkDynamicClassNameRegistry,0x0,7,0x141296AB0,,
hkDynamicClassNameRegistry,0x0,8,0x141296B90,,
hkDynamicClassNameRegistry,0x0,9,0x141296BD0,,
hkDynamicClassNameRegistry,0x0,10,0x141296CB0,,
hkDynamicClassNameRegistry,0x0,11,0x141296C20,,
hkErrStream,0x0,0,0x14137EAC0,,
hkErrStream,0x0,1,0x14022EC00,,
hkErrStream,0x0,2,0x1413BD220,,
hkErrStream,0x0,3,0x141262FF0,,
hkFileSystem,0x0,0,0x1406A8590,,
hkFileSystem,0x0,1,0x14022EC00,,
hkFileSystem,0x0,2,0x141262FE0,,
hkFileSystem,0x0,3,0x141262FF0,,
hkFileSystem,0x0,4,0x1422BCB92,,
hkFileSystem,0x0,5,0x1422BCB92,,
hkFileSystem,0x0,6,0x1406A8F80,,
hkFileSystem,0x0,7,0x1406A8E20,,
hkFileSystem,0x0,8,0x1422BCB92,,
hkFileSystem,0x0,9,0x1422BCB92,,
hkFixedBlockStreamAllocator,0x0,0,0x141565D90,,
hkFixedBlockStreamAllocator,0x0,1,0x14022EC00,,
hkFixedBlockStreamAllocator,0x0,2,0x141262FE0,,
hkFixedBlockStreamAllocator,0x0,3,0x141262FF0,,
hkFixedBlockStreamAllocator,0x0,4,0x1415657A0,,
hkFixedBlockStreamAllocator,0x0,5,0x1415658F0,,
hkFixedBlockStreamAllocator,0x0,6,0x1415659C0,,
hkFixedBlockStreamAllocator,0x0,7,0x1415659D0,,
hkFixedBlockStreamAllocator,0x0,8,0x1415659E0,,
hkFixedBlockStreamAllocator,0x0,9,0x141565AF0,,
hkFixedBlockStreamAllocator,0x0,10,0x141565C00,,
hkGeometry,0x0,0,0x1403E4440,,
hkGeometry,0x0,1,0x14022EC00,,
hkGeometry,0x0,2,0x141262FE0,,
hkGeometry,0x0,3,0x141262FF0,,
hkHardwareInfo,0x0,0,0x14149B660,,
hkHardwareInfo,0x0,1,0x14022EC00,,
hkHardwareInfo,0x0,2,0x141262FE0,,
hkHardwareInfo,0x0,3,0x141262FF0,,
hkIArchive,0x0,0,0x141514980,,
hkIArchive,0x0,1,0x14022EC00,,
hkIArchive,0x0,2,0x141262FE0,,
hkIArchive,0x0,3,0x141262FF0,,
hkIndexedTransformSet,0x0,0,0x141621840,,
hkIndexedTransformSet,0x0,1,0x14022EC00,,
hkIndexedTransformSet,0x0,2,0x141262FE0,,
hkIndexedTransformSet,0x0,3,0x141262FF0,,
hkInspectProcess,0x0,0,0x1416067F0,,
hkInspectProcess,0x0,1,0x14022EC00,,
hkInspectProcess,0x0,2,0x141262FE0,,
hkInspectProcess,0x0,3,0x141262FF0,,
hkIstream,0x0,0,0x14140CB30,,
hkIstream,0x0,1,0x14022EC00,,
hkIstream,0x0,2,0x141262FE0,,
hkIstream,0x0,3,0x141262FF0,,
hkLifoAllocator,0x0,0,0x141297BC0,,
hkLifoAllocator,0x0,1,0x141297550,,
hkLifoAllocator,0x0,2,0x141297590,,
hkLifoAllocator,0x0,3,0x1412975D0,,
hkLifoAllocator,0x0,4,0x141297610,,
hkLifoAllocator,0x0,5,0x141297650,,
hkLifoAllocator,0x0,6,0x1413BC3E0,,
hkLifoAllocator,0x0,7,0x1413BC450,,
hkLifoAllocator,0x0,8,0x141297C10,,
hkLifoAllocator,0x0,9,0x141297C00,,
hkLifoAllocator,0x0,10,0x1412961E0,,
hkLifoAllocator,0x0,11,0x1412961F0,,
hkLocalFrame,0x0,0,0x1415655A0,,
hkLocalFrame,0x0,1,0x14022EC00,,
hkLocalFrame,0x0,2,0x141262FE0,,
hkLocalFrame,0x0,3,0x141262FF0,,
hkLocalFrame,0x0,4,0x1422BCB92,,
hkLocalFrame,0x0,5,0x1422BCB92,,
hkLocalFrame,0x0,6,0x1415446E0,,
hkLocalFrame,0x0,7,0x1422BCB92,,
hkLocalFrame,0x0,8,0x1422BCB92,,
hkLocalFrame,0x0,9,0x1422BCB92,,
hkLocalFrame,0x0,10,0x1422BCB92,,
hkLocalFrame,0x0,11,0x1422BCB92,,
hkLocalFrame,0x0,12,0x1422BCB92,,
hkLocalFrame,0x0,13,0x1422BCB92,,
hkLocalFrame,0x0,14,0x1422BCB92,,
hkLocalFrame,0x0,15,0x141544710,,
hkLocalFrameCollector,0x0,0,0x14158B8C0,,
hkLocalFrameCollector,0x0,1,0x14022EC00,,
hkLocalFrameCollector,0x0,2,0x141262FE0,,
hkLocalFrameCollector,0x0,3,0x141262FF0,,
hkLocalFrameCollector,0x0,4,0x1422BCB92,,
hkLocalFrameGroup,0x0,0,0x141565620,,
hkLocalFrameGroup,0x0,1,0x14022EC00,,
hkLocalFrameGroup,0x0,2,0x141262FE0,,
hkLocalFrameGroup,0x0,3,0x141262FF0,,
hkMallocAllocator,0x0,0,0x14142F860,,
hkMallocAllocator,0x0,1,0x14142F7D0,,
hkMallocAllocator,0x0,2,0x14142F800,,
hkMallocAllocator,0x0,3,0x1413BC340,,
hkMallocAllocator,0x0,4,0x1413BC350,,
hkMallocAllocator,0x0,5,0x1413BC360,,
hkMallocAllocator,0x0,6,0x1413BC3E0,,
hkMallocAllocator,0x0,7,0x1413BC450,,
hkMallocAllocator,0x0,8,0x14142F820,,
hkMallocAllocator,0x0,9,0x14142F840,,
hkMallocAllocator,0x0,10,0x14142F850,,
hkMallocAllocator,0x0,11,0x1412961F0,,
hkMemoryAllocator,0x0,0,0x141296200,,
hkMemoryAllocator,0x0,1,0x1422BCB92,,
hkMemoryAllocator,0x0,2,0x1422BCB92,,
hkMemoryAllocator,0x0,3,0x1413BC340,,
hkMemoryAllocator,0x0,4,0x1413BC350,,
hkMemoryAllocator,0x0,5,0x1413BC360,,
hkMemoryAllocator,0x0,6,0x1413BC3E0,,
hkMemoryAllocator,0x0,7,0x1413BC450,,
hkMemoryAllocator,0x0,8,0x1422BCB92,,
hkMemoryAllocator,0x0,9,0x1422BCB92,,
hkMemoryAllocator,0x0,10,0x1412961E0,,
hkMemoryAllocator,0x0,11,0x1412961F0,,
hkMemoryMeshBody,0x0,0,0x141629150,,
hkMemoryMeshBody,0x0,1,0x14022EC00,,
hkMemoryMeshBody,0x0,2,0x141262FE0,,
hkMemoryMeshBody,0x0,3,0x141262FF0,,
hkMemoryMeshBody,0x0,4,0x1416292F0,,
hkMemoryMeshBody,0x0,5,0x141629350,,
hkMemoryMeshBody,0x0,6,0x1416293D0,,
hkMemoryMeshBody,0x0,7,0x141629370,,
hkMemoryMeshBody,0x0,8,0x141629340,,
hkMemoryMeshBody,0x0,9,0x141629380,,
hkMemoryMeshBody,0x0,10,0x1416292E0,,
hkMemoryMeshBody,0x0,11,0x1416292D0,,
hkMemoryMeshBody,0x0,12,0x1416292B0,,
hkMemoryMeshBody,0x0,13,0x141629290,,
hkMemoryMeshBody,0x0,14,0x141629270,,
hkMemoryMeshBody,0x0,15,0x141629320,,
hkMemoryMeshBody,0x0,16,0x1416293B0,,
hkMemoryMeshBody,0x0,17,0x141629250,,
hkMemoryMeshBody,0x0,18,0x141629260,,
hkMemoryMeshBody,0x0,19,0x141629300,,
hkMemoryMeshBody,0x0,20,0x141629390,,
hkMemoryMeshMaterial,0x0,0,0x141992910,,
hkMemoryMeshMaterial,0x0,1,0x14022EC00,,
hkMemoryMeshMaterial,0x0,2,0x141992CB0,,
hkMemoryMeshMaterial,0x0,3,0x141262FF0,,
hkMemoryMeshMaterial,0x0,4,0x1419923D0,,
hkMemoryMeshMaterial,0x0,5,0x141992400,,
hkMemoryMeshMaterial,0x0,6,0x141992440,,
hkMemoryMeshMaterial,0x0,7,0x141992470,,
hkMemoryMeshMaterial,0x0,8,0x1419925C0,,
hkMemoryMeshMaterial,0x0,9,0x1419925D0,,
hkMemoryMeshMaterial,0x0,10,0x1419925E0,,
hkMemoryMeshMaterial,0x0,11,0x1419925F0,,
hkMemoryMeshMaterial,0x0,12,0x141992610,,
hkMemoryMeshMaterial,0x0,13,0x141992650,,
hkMemoryMeshMaterial,0x0,14,0x1419926F0,,
hkMemoryMeshMaterial,0x0,15,0x141992720,,
hkMemoryMeshMaterial,0x0,16,0x141992D00,,
hkMemoryMeshMaterial,0x0,17,0x141992D60,,
hkMemoryMeshMaterial,0x0,18,0x141992CE0,,
hkMemoryMeshMaterial,0x0,19,0x141992D40,,
hkMemoryMeshMaterial,0x0,20,0x141992CC0,,
hkMemoryMeshMaterial,0x0,21,0x141992D20,,
hkMemoryMeshShape,0x0,0,0x141993760,,
hkMemoryMeshShape,0x0,1,0x14022EC00,,
hkMemoryMeshShape,0x0,2,0x141993860,,
hkMemoryMeshShape,0x0,3,0x141262FF0,,
hkMemoryMeshShape,0x0,4,0x1419934F0,,
hkMemoryMeshShape,0x0,5,0x141993500,,
hkMemoryMeshShape,0x0,6,0x1419936C0,,
hkMemoryMeshShape,0x0,7,0x141993870,,
hkMemoryMeshShape,0x0,8,0x141993890,,
hkMemoryMeshTexture,0x0,0,0x1418CC7B0,,
hkMemoryMeshTexture,0x0,1,0x14022EC00,,
hkMemoryMeshTexture,0x0,2,0x141993BB0,,
hkMemoryMeshTexture,0x0,3,0x141262FF0,,
hkMemoryMeshTexture,0x0,4,0x141993970,,
hkMemoryMeshTexture,0x0,5,0x141993990,,
hkMemoryMeshTexture,0x0,6,0x141993A80,,
hkMemoryMeshTexture,0x0,7,0x1419939D0,,
hkMemoryMeshTexture,0x0,8,0x1419939E0,,
hkMemoryMeshTexture,0x0,9,0x1419939F0,,
hkMemoryMeshTexture,0x0,10,0x141993A00,,
hkMemoryMeshTexture,0x0,11,0x141993A10,,
hkMemoryMeshTexture,0x0,12,0x141993A20,,
hkMemoryMeshTexture,0x0,13,0x141993A30,,
hkMemoryMeshTexture,0x0,14,0x141993A40,,
hkMemoryMeshTexture,0x0,15,0x141993A50,,
hkMemoryMeshTexture,0x0,16,0x141993A60,,
hkMemoryMeshTexture,0x0,17,0x141993A70,,
hkMemoryMeshTexture,0x0,18,0x1418CC7A0,,
hkMemoryMeshTexture,0x0,19,0x141993AD0,,
hkMemoryMeshVertexBuffer,0x0,0,0x141994630,,
hkMemoryMeshVertexBuffer,0x0,1,0x14022EC00,,
hkMemoryMeshVertexBuffer,0x0,2,0x141262FE0,,
hkMemoryMeshVertexBuffer,0x0,3,0x141262FF0,,
hkMemoryMeshVertexBuffer,0x0,4,0x141994000,,
hkMemoryMeshVertexBuffer,0x0,5,0x141994750,,
hkMemoryMeshVertexBuffer,0x0,6,0x141994740,,
hkMemoryMeshVertexBuffer,0x0,7,0x141994730,,
hkMemoryMeshVertexBuffer,0x0,8,0x141993E70,,
hkMemoryMeshVertexBuffer,0x0,9,0x141993EB0,,
hkMemoryMeshVertexBuffer,0x0,10,0x141993F70,,
hkMemoryMeshVertexBuffer,0x0,11,0x141993F90,,
hkMemoryMeshVertexBuffer,0x0,12,0x141993FB0,,
hkMemoryMeshVertexBuffer,0x0,13,0x141993FD0,,
hkMemoryMeshVertexBuffer,0x0,14,0x141993FF0,,
hkMemoryResourceContainer,0x0,0,0x141962C70,,
hkMemoryResourceContainer,0x0,1,0x14022EC00,,
hkMemoryResourceContainer,0x0,2,0x141262FE0,,
hkMemoryResourceContainer,0x0,3,0x141262FF0,,
hkMemoryResourceContainer,0x0,4,0x141962F70,,
hkMemoryResourceContainer,0x0,5,0x141961DD0,,
hkMemoryResourceContainer,0x0,6,0x141961DE0,,
hkMemoryResourceContainer,0x0,7,0x1419621A0,,
hkMemoryResourceContainer,0x0,8,0x141962F50,,
hkMemoryResourceContainer,0x0,9,0x141961F70,,
hkMemoryResourceContainer,0x0,10,0x141962F60,,
hkMemoryResourceContainer,0x0,11,0x141962310,,
hkMemoryResourceContainer,0x0,12,0x141962480,,
hkMemoryResourceContainer,0x0,13,0x1419625D0,,
hkMemoryResourceContainer,0x0,14,0x141962930,,
hkMemoryResourceContainer,0x0,15,0x1419625E0,,
hkMemoryResourceContainer,0x0,16,0x141961460,,
hkMemoryResourceHandle,0x0,0,0x141962CF0,,
hkMemoryResourceHandle,0x0,1,0x14022EC00,,
hkMemoryResourceHandle,0x0,2,0x141262FE0,,
hkMemoryResourceHandle,0x0,3,0x141262FF0,,
hkMemoryResourceHandle,0x0,4,0x141962F80,,
hkMemoryResourceHandle,0x0,5,0x141961650,,
hkMemoryResourceHandle,0x0,6,0x141961670,,
hkMemoryResourceHandle,0x0,7,0x141961680,,
hkMemoryResourceHandle,0x0,8,0x141961690,,
hkMemoryResourceHandle,0x0,9,0x1419616A0,,
hkMemoryResourceHandle,0x0,10,0x1419616B0,,
hkMemoryResourceHandle,0x0,11,0x141961770,,
hkMemoryResourceHandle,0x0,12,0x141961860,,
hkMemoryResourceHandle,0x0,13,0x141961B20,,
hkMemoryResourceHandle,0x0,14,0x141960FE0,,
hkMemorySnapshotProcess,0x0,0,0x141606B60,,
hkMemorySnapshotProcess,0x0,1,0x14022EC00,,
hkMemorySnapshotProcess,0x0,2,0x141262FE0,,
hkMemorySnapshotProcess,0x0,3,0x141262FF0,,
hkMemoryStreamReader,0x0,0,0x14150B9C0,,
hkMemoryStreamReader,0x0,1,0x14022EC00,,
hkMemoryStreamReader,0x0,2,0x141262FE0,,
hkMemoryStreamReader,0x0,3,0x141262FF0,,
hkMemoryStreamReader,0x0,4,0x14150B8E0,,
hkMemoryStreamReader,0x0,5,0x14150B840,,
hkMemoryStreamReader,0x0,6,0x14150B8B0,,
hkMemoryStreamReader,0x0,7,0x14150B900,,
hkMemoryStreamReader,0x0,8,0x1414834C0,,
hkMemoryStreamReader,0x0,9,0x14150B940,,
hkMemoryStreamReader,0x0,10,0x14150B9B0,,
hkMemorySystem,0x0,0,0x1415FA710,,
hkMemorySystem,0x0,1,0x1422BCB92,,
hkMemorySystem,0x0,2,0x1422BCB92,,
hkMemorySystem,0x0,3,0x1422BCB92,,
hkMemorySystem,0x0,4,0x1422BCB92,,
hkMemorySystem,0x0,5,0x1415FA640,,
hkMemorySystem,0x0,6,0x1415FA650,,
hkMemorySystem,0x0,7,0x1415FA660,,
hkMemorySystem,0x0,8,0x1415FA670,,
hkMemorySystem,0x0,9,0x1422BCB92,,
hkMemorySystem,0x0,10,0x1422BCB92,,
hkMemorySystem,0x0,11,0x1422BCB92,,
hkMemorySystem,0x0,12,0x1415FA680,,
hkMemorySystem,0x0,13,0x1415FA690,,
hkMemorySystem,0x0,14,0x1415FA6A0,,
hkMemorySystem,0x0,15,0x1415FA750,,
hkMemorySystem,0x0,16,0x1415FA770,,
hkMemorySystem,0x0,17,0x1415FA780,,
